name,address,website,has_website,phone_number,business_type,reviews_count,reviews_average,latitude,longitude,keyword,category,searched_zipcode,email_1,email_2,email_3,all_emails,facebook,instagram,email_found,scrape_status
Flying Fish,"1838 Irving Blvd, Dallas, TX 75207",https://flyingfishinthe.net,Yes,(214) 390-9311,,829.0,2.0,32.7940729,-96.8619204,seafood restaurant,Food & Restaurant,75201,sponsorship@anotherplanet.com,,,sponsorship@anotherplanet.com,https://www.facebook.com/flyingfishrestaurant/,https://www.instagram.com/flyingfishrestaurant/,Yes,found_subpage
Lovers Seafood & Market,"5200 W Lovers Ln, Dallas, TX 75209",https://loversseafoodmarket.com,Yes,(214) 414-9880,,1.0,86.0,32.8509875,-96.8582518,seafood restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/ShinseiRestaurant,https://www.instagram.com/shinseirestaurant/?hl=en,No,no_contact_found
Big Shucks Seafood Restaurant & Oyster Bar,"6232 E Mockingbird Ln, Dallas, TX 75214",https://awshucksdallas.com,Yes,(214) 887-6353,,408.0,3.0,32.8361494,-96.7929733,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Montlake Cut,"8220 Westchester Dr b, Dallas, TX 75225",https://mlcdallas.com,Yes,(214) 739-8220,,5.0,33.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Aw Shucks Seafood Restaurant & Oyster Bar,"3601 Greenville Ave, Dallas, TX 75206",https://awshucksdallas.com,Yes,(214) 821-9449,,430.0,2.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Uchi Dallas,"2817 Maple Ave, Dallas, TX 75201",https://uchi.uchirestaurants.com,Yes,(214) 855-5454,,710.0,2.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Cafe Pacific,"24 Highland Park Village, Dallas, TX 75205",https://cafepacificdallas.com,Yes,(214) 526-1170,,6.0,54.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Captain Bill's Seafood,"1933 Elm St, Dallas, TX 75201",https://kitchenkocktailsusa.com,Yes,(469) 472-5445,,241.0,19.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
El Gordo Seafood,"451 W Davis St, Dallas, TX 75208",https://elgordobishoparts.com,Yes,(469) 496-5026,,9.0,13.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,elgordoseafoodllc@gmail.com,,,elgordoseafoodllc@gmail.com,,https://www.instagram.com/elgordoseafood/,Yes,found_homepage
Rex's Seafood and Market,"6713 W Northwest Hwy, Dallas, TX 75225",https://rexsseafood.com,Yes,(214) 758-0566,,0.0,52.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/1580195052247355,,No,no_contact_found
Dive Coastal Cuisine,"3404 Rankin Ave, Dallas, TX 75205",https://divecoastal.com,Yes,(214) 891-1700,,7.0,24.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,info@divecoastal.com,,,info@divecoastal.com,https://www.facebook.com/DiveCoastalCuisine/,https://www.instagram.com/dive_dallas/,Yes,found_subpage
Seafood Shack - Dallas,"3701 W Northwest Hwy, Dallas, TX 75220",https://seafoodshackdallas.com,Yes,(214) 351-2000,,840.0,1.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
The Oceanaire Seafood Room,"3701 W Northwest Hwy, Dallas, TX 75220",https://seafoodshackdallas.com,Yes,(214) 351-2000,,840.0,1.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Del Mar Seafood Restaurant,"2706 Samuell Blvd Suite 110A, Dallas, TX 75223",https://delmarseafoodrestaurant.com,Yes,(214) 258-6761,,1.0,34.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/profile.php?id=100063646926545,https://www.instagram.com/delmar_seafood/reels/,No,no_contact_found
Crab Pot Boil House and Oyster Bar,"1401 Elm St 49th Floor, Dallas, TX 75201",https://monarchrestaurants.com,Yes,(214) 945-2222,,722.0,1.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/monarchrestaurants/,https://www.instagram.com/monarchrestaurants/,No,no_contact_found
Half Shells,"6617 Snider Plaza, Dallas, TX 75205",https://fishcitygrill.com,Yes,(214) 691-8164,,2.0,45.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/fishcitygrill,https://www.instagram.com/fishcitygrill/,No,no_contact_found
Even Coast,"6617 Snider Plaza, Dallas, TX 75205",https://fishcitygrill.com,Yes,(214) 691-8164,,2.0,45.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/fishcitygrill,https://www.instagram.com/fishcitygrill/,No,no_contact_found
Aunt Irene's Kitchen,"2802 Lagow St, Dallas, TX 75210",https://aikdallas.com,Yes,(972) 878-5669,,652.0,3.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Sunset Crab Shack,"3333 Harry Hines Blvd Suite 100, Dallas, TX 75201",https://localtapandtable.com,Yes,(469) 283-2000,,826.0,3.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,contact@localtapandtable.com,,,contact@localtapandtable.com,,,Yes,found_homepage
Anaya's Seafood Addison,"15203 Knoll Trail Dr #110, Dallas, TX 75248",https://anayaseafood.com,Yes,(214) 200-3136,,4.0,64.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/p/Anayas-Seafood-Scratch-Kitchen-Richardson-100057664994211/,https://www.instagram.com/anayaseafood/,No,no_contact_found
Palapas The Original Seafood Bar,"1418 Greenville Ave, Dallas, TX 75206",https://originalpalapas.com,Yes,(469) 214-2103,,8.0,93.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Fish n Tails Oyster Bar,"1418 Greenville Ave, Dallas, TX 75206",https://originalpalapas.com,Yes,(469) 214-2103,,8.0,93.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Flying Fish,"6126 Luther Ln, Dallas, TX 75225",https://flyingfishinthe.net,Yes,(214) 696-3474,,232.0,1.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,sponsorship@anotherplanet.com,,,sponsorship@anotherplanet.com,https://www.facebook.com/flyingfishrestaurant/,https://www.instagram.com/flyingfishrestaurant/,Yes,found_subpage
Urban Seafood Company,"555 S Lamar St, Dallas, TX 75202",https://bobs-steakandchop.com,Yes,(214) 652-4800,,5.0,70.0,32.8632398,-96.8424919,seafood restaurant,Food & Restaurant,75201,chris.tosch@bobs-steakandchop.com,andre.decker@omnihotels.com,,chris.tosch@bobs-steakandchop.com | andre.decker@omnihotels.com,https://www.facebook.com/BobsSteakChopHouse,https://www.instagram.com/bobs_steakandchop/,Yes,found_subpage
Patrick Kennedy's Irish Pub,"1201 Main St #100, Dallas, TX 75202",https://patrickkennedysirishpub.com,Yes,(214) 964-0078,,6.0,48.0,32.7905545,-96.8372348,fish and chips,General,75201,,,,,,,No,no_contact_found
The Crafty Irishman at Victory Park,"2401 Victory Park Ln Suite 190, Dallas, TX 75219",https://thecraftyirishman.com,Yes,(214) 716-7550,,3.0,10.0,32.7905545,-96.8372348,fish and chips,General,75201,,,,,,,No,no_contact_found
Harwood Arms,"2823 McKinnon St, Dallas, TX 75201",https://harwoodarmsdallas.com,Yes,(214) 273-5151,,3.0,64.0,32.7905545,-96.8372348,fish and chips,General,75201,,,,,https://www.facebook.com/harwoodarmsdallas,https://www.instagram.com/harwoodarmsdallas/,No,no_contact_found
The End of The Trail,"2588 N Houston St ste 100, Dallas, TX 75219",https://theendofthetraildtx.com,Yes,(972) 685-4363,,1.0,7.0,32.7905545,-96.8372348,fish and chips,General,75201,,,,,,,No,no_contact_found
Blackfriar Pub,"2621 McKinney Ave, Dallas, TX 75204",https://blackfriarpub.com,Yes,(214) 953-0599,,2.0,96.0,32.7905545,-96.8372348,fish and chips,General,75201,,,,,https://www.facebook.com/blackfriarpubdallas,https://www.instagram.com/blackfriarpubdallas/,No,no_contact_found
Armoury D.E.,"2714 Elm St, Dallas, TX 75226",https://armouryde.com,Yes,(972) 803-5151,,279.0,1.0,32.7905545,-96.8372348,fish and chips,General,75201,matt@badlatimer.com,,,matt@badlatimer.com,https://www.facebook.com/armoury2714,,Yes,found_homepage
Kennedy Room,"2817 Maple Ave, Dallas, TX 75201",https://uchi.uchirestaurants.com,Yes,(214) 855-5454,,710.0,2.0,32.7905545,-96.8372348,fish and chips,General,75201,,,,,,,No,no_contact_found
Thomas Avenue Beverage Co,"2901 Thomas Ave, Dallas, TX 75204",https://tabctavern.com,Yes,(972) 765-3560,,5.0,8.0,32.7905545,-96.8372348,fish and chips,General,75201,manager@tabctavern.com,,,manager@tabctavern.com,https://www.facebook.com/tabctavern,https://www.instagram.com/tabctavern,Yes,found_homepage
Esco Dallas Restaurant and Tapas,"2901 Thomas Ave, Dallas, TX 75204",https://tabctavern.com,Yes,(972) 765-3560,,5.0,8.0,32.7905545,-96.8372348,fish and chips,General,75201,manager@tabctavern.com,,,manager@tabctavern.com,https://www.facebook.com/tabctavern,https://www.instagram.com/tabctavern,Yes,found_homepage
Hugos Seafood Bar,"1701 N Market St #102, Dallas, TX 75202",https://rjmexicancuisine.com,Yes,(214) 744-1420,,258.0,11.0,32.7905545,-96.8372348,fish and chips,General,75201,rjmexicancuisine@sbcglobal.net,rjmexicandallas@gmail.com,,rjmexicancuisine@sbcglobal.net | rjmexicandallas@gmail.com,,http://instagram.com/rjmexicancuisine,Yes,found_subpage
TEN Sushi + Cocktail Bar,"2301 N Akard St, Dallas, TX 75201",https://tensushicocktail.com,Yes,(945) 205-0222,,5.0,46.0,32.7894201,-96.8339455,shrimp restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/tensushicocktailbar/,https://www.instagram.com/tensushicocktailbar/?hl=en,No,no_contact_found
Green Point Seafood and Oyster Bar,"3219 Knox St, Dallas, TX 75205",https://greenpointdallas.com,Yes,(214) 258-6063,,6.0,38.0,32.8232481,-96.825971,shrimp restaurant,Food & Restaurant,75201,info@greenpointdallas.com,,,info@greenpointdallas.com,,https://www.instagram.com/green.pointdallas/,Yes,found_homepage
Pier 88 Boiling Seafood & Bar Dallas,"10560 Walnut St #100, Dallas, TX 75243",https://pier88dallas.com,Yes,(214) 501-2713,,4.0,44.0,32.9159764,-96.7371598,shrimp restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
"Written by the Seasons, The Quad","2681 Howell St STE BU2, Dallas, TX 75201",https://writtenbytheseasons.com,Yes,(214) 605-3131,,3.0,22.0,32.790975,-96.8397713,shrimp restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Another Broken Egg Cafe,"3223 Lemmon Ave #103, Dallas, TX 75204",https://anotherbrokenegg.com,Yes,(972) 803-6323,,5.0,11.0,32.8068872,-96.8365307,breakfast restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/AnotherBrokenEgg/,https://www.instagram.com/anotherbrokenegg/,No,no_contact_found
Toastique,"3839 McKinney Ave #135, Dallas, TX 75204",https://toastique.com,Yes,(214) 272-9400,,2.0,9.0,32.7804809,-96.8372535,breakfast restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/toastique/,https://www.instagram.com/toastique/,No,no_contact_found
The Original Pancake House DFW,"2900 Lemmon Ave E #200, Dallas, TX 75204",https://ophdfw.com,Yes,(214) 528-7215,,419.0,4.0,32.7770885,-96.8430811,breakfast restaurant,Food & Restaurant,75201,comments@ophdfw.com,,,comments@ophdfw.com,https://www.facebook.com/ophdfw/,https://instagram.com/ophdfw,Yes,found_subpage
Crickle's and Co.,"Front door faces, 4000 Cedar Springs Road, Throckmorton St Suite E, Dallas, TX 75219",https://cricklesandco.com,Yes,(214) 306-9568,,160.0,1.0,32.7770885,-96.8430811,breakfast restaurant,Food & Restaurant,75201,cricklesandco@gmail.com,,,cricklesandco@gmail.com,https://www.facebook.com/122923951398,https://www.instagram.com/cricklesandco,Yes,found_homepage
Mas Street Tacos,"1722 N Market St, Dallas, TX 75202",https://getmastacos.com,Yes,(214) 468-4735,,3.0,59.0,32.7770885,-96.8430811,breakfast restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Community Tacos,"325 North St. Paul Street C9, Dallas, TX 75201",https://communitytacostx.com,Yes,(972) 789-1199,,,,32.7770885,-96.8430811,breakfast restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
ONEE Social Restaurant (formally Fivee Bistro),"301 N Market St Ste 100, Dallas, TX 75202",https://cornerbakerycafe.com,Yes,(214) 651-8650,,8.0,94.0,32.7770885,-96.8430811,breakfast restaurant,Food & Restaurant,75201,press@cornerbakerycafe.com,,,press@cornerbakerycafe.com,https://www.facebook.com/cornerbakerycafe,https://www.instagram.com/cornerbakery/,Yes,found_subpage
"Snooze, an A.M. Eatery","301 N Market St Ste 100, Dallas, TX 75202",https://cornerbakerycafe.com,Yes,(214) 651-8650,,8.0,94.0,32.7770885,-96.8430811,breakfast restaurant,Food & Restaurant,75201,press@cornerbakerycafe.com,,,press@cornerbakerycafe.com,https://www.facebook.com/cornerbakerycafe,https://www.instagram.com/cornerbakery/,Yes,found_subpage
Two Hands,"2681 Howell St, Dallas, TX 75204",https://twohandshospitality.com,Yes,(469) 981-7765,,2.0,20.0,32.7982858,-96.8217054,brunch restaurant,Food & Restaurant,75201,franklin@twohandshospitality.com,,,franklin@twohandshospitality.com,https://www.facebook.com/TwoHandsRestaurant,https://www.instagram.com/twohandsrestaurant/,Yes,found_subpage
Culinary Dropout,"150 Turtle Creek Blvd # 101, Dallas, TX 75207",https://culinarydropout.com,Yes,(469) 259-2250,,5.0,95.0,32.7804796,-96.8241984,brunch restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/culinarydropout/,https://www.instagram.com/culinarydropout/,No,no_contact_found
Elm & Good,"2815 Elm St, Dallas, TX 75226",https://cafebrazil.com,Yes,(214) 747-2730,,591.0,2.0,32.7804796,-96.8241984,brunch restaurant,Food & Restaurant,75201,,,,,,https://www.instagram.com/cafe_brazil_dfw,No,no_contact_found
The Original Pancake House,"4343 W Northwest Hwy #375, Dallas, TX 75220",https://ophdfw.com,Yes,(214) 351-2012,,51.0,2.0,32.864317,-96.9803353,pancake house,General,75201,comments@ophdfw.com,,,comments@ophdfw.com,https://www.facebook.com/ophdfw/,https://instagram.com/ophdfw,Yes,found_subpage
Waffle House,"5111 Ross Ave, Dallas, TX 75206",https://locations.wafflehouse.com,Yes,(214) 824-2539,,304.0,2.0,32.8084337,-97.0625326,waffle house,General,75201,,,,,https://www.facebook.com/WaffleHouse,https://www.instagram.com/wafflehouseofficial/,No,no_contact_found
Waffle House,"9777 Greenville Ave, Dallas, TX 75243",https://locations.wafflehouse.com,Yes,(214) 971-8771,,7.0,50.0,32.8084337,-97.0625326,waffle house,General,75201,,,,,https://www.facebook.com/WaffleHouse,https://www.instagram.com/wafflehouseofficial/,No,no_contact_found
Waffle House,"3818 W Illinois Ave, Dallas, TX 75211",https://locations.wafflehouse.com,Yes,(214) 467-1906,,458.0,1.0,32.8084337,-97.0625326,waffle house,General,75201,,,,,https://www.facebook.com/WaffleHouse,https://www.instagram.com/wafflehouseofficial/,No,no_contact_found
Waffle House,"2291 W Northwest Hwy, Dallas, TX 75220",https://locations.wafflehouse.com,Yes,(214) 351-9910,,180.0,2.0,32.8084337,-97.0625326,waffle house,General,75201,,,,,https://www.facebook.com/WaffleHouse,https://www.instagram.com/wafflehouseofficial/,No,no_contact_found
Waffle House,"8111 E R L Thornton Fwy, Dallas, TX 75228",https://locations.wafflehouse.com,Yes,(214) 660-9212,,587.0,1.0,32.8084337,-97.0625326,waffle house,General,75201,,,,,https://www.facebook.com/WaffleHouse,https://www.instagram.com/wafflehouseofficial/,No,no_contact_found
"Cheba Hut ""Toasted"" Subs","2808 Main St, Dallas, TX 75226",https://chebahut.com,Yes,(469) 466-9368,,7.0,72.0,32.7870464,-96.8348083,sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/chebahut/,https://www.instagram.com/chebahut/?hl=en,No,no_contact_found
Bread Zeppelin,"1300 Main St, Dallas, TX 75202",https://breadzeppelin.com,Yes,(214) 749-0819,,0.0,71.0,32.7870464,-96.8348083,sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Mendocino Farms,"2222 McKinney Ave, Dallas, TX 75201",https://potbelly.com,Yes,(214) 303-1007,,1.0,30.0,32.7870464,-96.8348083,sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Jimmy John's,"2416 Victory Park Ln Ste. C7, Dallas, TX 75219",https://locations.jimmyjohns.com,Yes,(214) 981-9121,,0.0,14.0,32.7870464,-96.8348083,sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/jimmyjohns/,https://www.instagram.com/jimmyjohns/,No,no_contact_found
East Hampton Sandwich Co.,"3888 Oak Lawn Ave #100, Dallas, TX 75219",https://ehsandwich.com,Yes,(214) 443-7925,,9.0,56.0,32.8159802,-96.8380269,sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Jimmy's Food Store,"600 N Pearl St Ste S100, Dallas, TX 75201",https://cornerbakerycafe.com,Yes,(214) 969-0507,,5.0,16.0,32.7867095,-96.8310063,sandwich shop,Food & Restaurant,75201,press@cornerbakerycafe.com,,,press@cornerbakerycafe.com,https://www.facebook.com/cornerbakerycafe,https://www.instagram.com/cornerbakery/,Yes,found_subpage
Potbelly,"3417 Gaston Ave, Dallas, TX 75246",https://potbelly.com,Yes,(469) 872-5182,,6.0,24.0,32.7867095,-96.8310063,sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Murphy's Deli,"1601 Elm St # B150, Dallas, TX 75201",https://murphysdeli.com,Yes,(214) 220-9008,,,,32.7867095,-96.8310063,sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/murphysdeli,https://www.instagram.com/murphysdeli,No,no_contact_found
Jimmy John's,"4201 Gaston Ave #112, Dallas, TX 75246",https://locations.jimmyjohns.com,Yes,(214) 515-9177,,2.0,30.0,32.7867095,-96.8310063,sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/jimmyjohns/,https://www.instagram.com/jimmyjohns/,No,no_contact_found
Subway,"1302 Elm St 1st Floor, Dallas, TX 75202",https://restaurants.subway.com,Yes,(214) 747-1088,,0.0,38.0,32.7867095,-96.8310063,sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Subway,"1222 Commerce St Suite 150, Dallas, TX 75202",https://restaurants.subway.com,Yes,(214) 741-3229,,8.0,20.0,32.7867095,-96.8310063,sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
McAlister's Deli,"4101 Lemmon Ave, Dallas, TX 75219",https://locations.mcalistersdeli.com,Yes,(469) 718-5500,,3.0,68.0,32.8148554,-96.8456805,sub shop,Food & Restaurant,75201,,,,,https://www.facebook.com/mcalistersdeli,https://www.instagram.com/mcalistersdeli/,No,no_contact_found
Murphy's Deli,"2850 N Harwood St Suite 110, Dallas, TX 75201",https://figandfavordal.com,Yes,(469) 480-6260,,7.0,2.0,32.7947378,-96.844582,sub shop,Food & Restaurant,75201,hello@figandfavor.com,press@harwoodhospitality.com,,hello@figandfavor.com | press@harwoodhospitality.com,,https://www.instagram.com/figandfavordal/,Yes,found_homepage
Jersey Mike's Subs,"3001 Knox St #107, Dallas, TX 75205",https://jerseymikes.com,Yes,(214) 520-7827,,6.0,40.0,32.7947378,-96.844582,sub shop,Food & Restaurant,75201,privacy@jerseymikes.com,,,privacy@jerseymikes.com,https://www.facebook.com/jerseymikes,https://www.instagram.com/jerseymikes,Yes,found_subpage
Bodega Sandwiches & Wraps,"3510 Ross Ave ste 100, Dallas, TX 75204",https://oomikitchen.com,Yes,(469) 372-0396,,,,32.7851904,-96.832846,deli,General,75201,,,,,,,No,no_contact_found
Trades Delicatessen,"312 W Seventh St, Dallas, TX 75208",https://tradesdeli.com,Yes,(972) 589-3525,,7.0,19.0,32.7487202,-96.8634355,deli,General,75201,info@jaquvaltrades.com,,,info@jaquvaltrades.com,https://www.facebook.com/tradesdeli,https://www.instagram.com/tradesdeli/,Yes,found_homepage
BERKLEY's Market - State Thomas,"2822 McKinney Ave, Dallas, TX 75204",https://berkleysmkt.com,Yes,(214) 238-6999,,1.0,3.0,32.7959367,-96.8376898,deli,General,75201,,,,,,https://www.instagram.com/berkleys.mkt/,No,no_contact_found
Cindi's NY Deli & Restaurant,"3417 Gaston Ave, Dallas, TX 75246",https://potbelly.com,Yes,(469) 872-5182,,6.0,24.0,32.7959367,-96.8376898,deli,General,75201,,,,,,,No,no_contact_found
Latin Deli,"2330 Flora St #200, Dallas, TX 75201",https://theartisandallas.com,Yes,(214) 270-1490,,5.0,10.0,32.7959367,-96.8376898,deli,General,75201,info@theartisandallas.com,,,info@theartisandallas.com,https://www.facebook.com/TheArtisanDallas/?ref=br_rs,https://www.instagram.com/theartisandallas/,Yes,found_homepage
Jason's Deli,"5400 E Mockingbird Ln, Dallas, TX 75206",https://jasonsdeli.com,Yes,(214) 821-7021,,94.0,1.0,32.7959367,-96.8376898,deli,General,75201,,,,,,,No,no_contact_found
